"country","Date","cases","deaths","recov","active_cases"
"Saint Vincent and the Grenadines",2020-03-04,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-05,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-06,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-07,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-08,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-09,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-10,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-11,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-12,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-13,0,0,0,0
"Saint Vincent and the Grenadines",2020-03-14,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-15,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-16,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-17,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-18,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-19,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-20,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-21,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-22,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-23,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-24,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-25,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-26,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-27,1,0,0,1
"Saint Vincent and the Grenadines",2020-03-28,1,0,1,0
"Saint Vincent and the Grenadines",2020-03-29,1,0,1,0
"Saint Vincent and the Grenadines",2020-03-30,1,0,1,0
"Saint Vincent and the Grenadines",2020-03-31,1,0,1,0
"Saint Vincent and the Grenadines",2020-04-01,1,0,1,0
"Saint Vincent and the Grenadines",2020-04-02,2,0,1,1
"Saint Vincent and the Grenadines",2020-04-03,3,0,1,2
"San Marino",2020-01-22,0,0,0,0
"San Marino",2020-01-23,0,0,0,0
"San Marino",2020-01-24,0,0,0,0
"San Marino",2020-01-25,0,0,0,0
"San Marino",2020-01-26,0,0,0,0
"San Marino",2020-01-27,0,0,0,0
"San Marino",2020-01-28,0,0,0,0
"San Marino",2020-01-29,0,0,0,0
"San Marino",2020-01-30,0,0,0,0
"San Marino",2020-01-31,0,0,0,0
"San Marino",2020-02-01,0,0,0,0
"San Marino",2020-02-02,0,0,0,0
"San Marino",2020-02-03,0,0,0,0
"San Marino",2020-02-04,0,0,0,0
"San Marino",2020-02-05,0,0,0,0
"San Marino",2020-02-06,0,0,0,0
"San Marino",2020-02-07,0,0,0,0
"San Marino",2020-02-08,0,0,0,0
"San Marino",2020-02-09,0,0,0,0
"San Marino",2020-02-10,0,0,0,0
"San Marino",2020-02-11,0,0,0,0
"San Marino",2020-02-12,0,0,0,0
"San Marino",2020-02-13,0,0,0,0
"San Marino",2020-02-14,0,0,0,0
"San Marino",2020-02-15,0,0,0,0
"San Marino",2020-02-16,0,0,0,0
"San Marino",2020-02-17,0,0,0,0
"San Marino",2020-02-18,0,0,0,0
"San Marino",2020-02-19,0,0,0,0
"San Marino",2020-02-20,0,0,0,0
"San Marino",2020-02-21,0,0,0,0
"San Marino",2020-02-22,0,0,0,0
"San Marino",2020-02-23,0,0,0,0
"San Marino",2020-02-24,0,0,0,0
"San Marino",2020-02-25,0,0,0,0
"San Marino",2020-02-26,0,0,0,0
"San Marino",2020-02-27,1,0,0,1
"San Marino",2020-02-28,1,0,0,1
"San Marino",2020-02-29,1,0,0,1
"San Marino",2020-03-01,1,0,0,1
"San Marino",2020-03-02,8,0,0,8
"San Marino",2020-03-03,10,1,0,9
"San Marino",2020-03-04,16,1,0,15
"San Marino",2020-03-05,21,1,0,20
"San Marino",2020-03-06,21,1,0,20
"San Marino",2020-03-07,23,1,0,22
"San Marino",2020-03-08,36,1,0,35
"San Marino",2020-03-09,36,1,0,35
"San Marino",2020-03-10,51,2,0,49
"San Marino",2020-03-11,62,2,0,60
"San Marino",2020-03-12,69,3,0,66
"San Marino",2020-03-13,80,5,0,75
"San Marino",2020-03-14,80,5,4,71
"San Marino",2020-03-15,101,5,4,92
"San Marino",2020-03-16,109,7,4,98
"San Marino",2020-03-17,109,7,4,98
"San Marino",2020-03-18,119,11,4,104
"San Marino",2020-03-19,119,11,4,104
"San Marino",2020-03-20,144,14,4,126
"San Marino",2020-03-21,144,20,4,120
"San Marino",2020-03-22,175,20,4,151
"San Marino",2020-03-23,187,20,4,163
"San Marino",2020-03-24,187,21,4,162
"San Marino",2020-03-25,208,21,4,183
"San Marino",2020-03-26,208,21,4,183
"San Marino",2020-03-27,223,21,4,198
"San Marino",2020-03-28,224,22,6,196
"San Marino",2020-03-29,224,22,6,196
"San Marino",2020-03-30,230,25,13,192
"San Marino",2020-03-31,236,26,13,197
"San Marino",2020-04-01,236,26,13,197
"San Marino",2020-04-02,245,30,21,194
"San Marino",2020-04-03,245,30,21,194
"Saudi Arabia",2020-01-22,0,0,0,0
"Saudi Arabia",2020-01-23,0,0,0,0
"Saudi Arabia",2020-01-24,0,0,0,0
"Saudi Arabia",2020-01-25,0,0,0,0
"Saudi Arabia",2020-01-26,0,0,0,0
"Saudi Arabia",2020-01-27,0,0,0,0
"Saudi Arabia",2020-01-28,0,0,0,0
"Saudi Arabia",2020-01-29,0,0,0,0
"Saudi Arabia",2020-01-30,0,0,0,0
"Saudi Arabia",2020-01-31,0,0,0,0
"Saudi Arabia",2020-02-01,0,0,0,0
"Saudi Arabia",2020-02-02,0,0,0,0
"Saudi Arabia",2020-02-03,0,0,0,0
"Saudi Arabia",2020-02-04,0,0,0,0
"Saudi Arabia",2020-02-05,0,0,0,0
"Saudi Arabia",2020-02-06,0,0,0,0
"Saudi Arabia",2020-02-07,0,0,0,0
"Saudi Arabia",2020-02-08,0,0,0,0
"Saudi Arabia",2020-02-09,0,0,0,0
"Saudi Arabia",2020-02-10,0,0,0,0
"Saudi Arabia",2020-02-11,0,0,0,0
"Saudi Arabia",2020-02-12,0,0,0,0
"Saudi Arabia",2020-02-13,0,0,0,0
"Saudi Arabia",2020-02-14,0,0,0,0
"Saudi Arabia",2020-02-15,0,0,0,0
"Saudi Arabia",2020-02-16,0,0,0,0
"Saudi Arabia",2020-02-17,0,0,0,0
"Saudi Arabia",2020-02-18,0,0,0,0
"Saudi Arabia",2020-02-19,0,0,0,0
"Saudi Arabia",2020-02-20,0,0,0,0
"Saudi Arabia",2020-02-21,0,0,0,0
"Saudi Arabia",2020-02-22,0,0,0,0
"Saudi Arabia",2020-02-23,0,0,0,0
"Saudi Arabia",2020-02-24,0,0,0,0
"Saudi Arabia",2020-02-25,0,0,0,0
"Saudi Arabia",2020-02-26,0,0,0,0
"Saudi Arabia",2020-02-27,0,0,0,0
"Saudi Arabia",2020-02-28,0,0,0,0
"Saudi Arabia",2020-02-29,0,0,0,0
"Saudi Arabia",2020-03-01,0,0,0,0
"Saudi Arabia",2020-03-02,1,0,0,1
"Saudi Arabia",2020-03-03,1,0,0,1
"Saudi Arabia",2020-03-04,1,0,0,1
"Saudi Arabia",2020-03-05,5,0,0,5
"Saudi Arabia",2020-03-06,5,0,0,5
"Saudi Arabia",2020-03-07,5,0,0,5
"Saudi Arabia",2020-03-08,11,0,0,11
"Saudi Arabia",2020-03-09,15,0,0,15
"Saudi Arabia",2020-03-10,20,0,1,19
"Saudi Arabia",2020-03-11,21,0,1,20
"Saudi Arabia",2020-03-12,45,0,1,44
"Saudi Arabia",2020-03-13,86,0,1,85
"Saudi Arabia",2020-03-14,103,0,1,102
"Saudi Arabia",2020-03-15,103,0,1,102
"Saudi Arabia",2020-03-16,118,0,2,116
"Saudi Arabia",2020-03-17,171,0,6,165
"Saudi Arabia",2020-03-18,171,0,6,165
"Saudi Arabia",2020-03-19,274,0,6,268
"Saudi Arabia",2020-03-20,344,0,8,336
"Saudi Arabia",2020-03-21,392,0,16,376
"Saudi Arabia",2020-03-22,511,0,16,495
"Saudi Arabia",2020-03-23,562,0,16,546
"Saudi Arabia",2020-03-24,767,1,28,738
"Saudi Arabia",2020-03-25,900,2,29,869
"Saudi Arabia",2020-03-26,1012,3,33,976
"Saudi Arabia",2020-03-27,1104,3,35,1066
"Saudi Arabia",2020-03-28,1203,4,37,1162
"Saudi Arabia",2020-03-29,1299,8,66,1225
"Saudi Arabia",2020-03-30,1453,8,115,1330
"Saudi Arabia",2020-03-31,1563,10,165,1388
"Saudi Arabia",2020-04-01,1720,16,264,1440
"Saudi Arabia",2020-04-02,1885,21,328,1536
"Saudi Arabia",2020-04-03,2039,25,351,1663
"Senegal",2020-01-22,0,0,0,0
"Senegal",2020-01-23,0,0,0,0
"Senegal",2020-01-24,0,0,0,0
"Senegal",2020-01-25,0,0,0,0
"Senegal",2020-01-26,0,0,0,0
"Senegal",2020-01-27,0,0,0,0
"Senegal",2020-01-28,0,0,0,0
"Senegal",2020-01-29,0,0,0,0
"Senegal",2020-01-30,0,0,0,0
"Senegal",2020-01-31,0,0,0,0
"Senegal",2020-02-01,0,0,0,0
"Senegal",2020-02-02,0,0,0,0
"Senegal",2020-02-03,0,0,0,0
"Senegal",2020-02-04,0,0,0,0
"Senegal",2020-02-05,0,0,0,0
"Senegal",2020-02-06,0,0,0,0
"Senegal",2020-02-07,0,0,0,0
"Senegal",2020-02-08,0,0,0,0
"Senegal",2020-02-09,0,0,0,0
"Senegal",2020-02-10,0,0,0,0
"Senegal",2020-02-11,0,0,0,0
"Senegal",2020-02-12,0,0,0,0
"Senegal",2020-02-13,0,0,0,0
"Senegal",2020-02-14,0,0,0,0
"Senegal",2020-02-15,0,0,0,0
"Senegal",2020-02-16,0,0,0,0
"Senegal",2020-02-17,0,0,0,0
"Senegal",2020-02-18,0,0,0,0
"Senegal",2020-02-19,0,0,0,0
"Senegal",2020-02-20,0,0,0,0
"Senegal",2020-02-21,0,0,0,0
"Senegal",2020-02-22,0,0,0,0
"Senegal",2020-02-23,0,0,0,0
"Senegal",2020-02-24,0,0,0,0
"Senegal",2020-02-25,0,0,0,0
"Senegal",2020-02-26,0,0,0,0
"Senegal",2020-02-27,0,0,0,0
"Senegal",2020-02-28,0,0,0,0
"Senegal",2020-02-29,0,0,0,0
"Senegal",2020-03-01,0,0,0,0
"Senegal",2020-03-02,1,0,0,1
"Senegal",2020-03-03,2,0,0,2
"Senegal",2020-03-04,4,0,0,4
"Senegal",2020-03-05,4,0,0,4
"Senegal",2020-03-06,4,0,0,4
"Senegal",2020-03-07,4,0,0,4
"Senegal",2020-03-08,4,0,1,3
"Senegal",2020-03-09,4,0,1,3
"Senegal",2020-03-10,4,0,1,3
"Senegal",2020-03-11,4,0,1,3
"Senegal",2020-03-12,4,0,1,3
"Senegal",2020-03-13,10,0,1,9
"Senegal",2020-03-14,10,0,1,9
"Senegal",2020-03-15,24,0,1,23
"Senegal",2020-03-16,24,0,2,22
"Senegal",2020-03-17,26,0,2,24
"Senegal",2020-03-18,31,0,2,29
"Senegal",2020-03-19,31,0,2,29
"Senegal",2020-03-20,38,0,2,36
"Senegal",2020-03-21,47,0,5,42
"Senegal",2020-03-22,67,0,5,62
"Senegal",2020-03-23,79,0,5,74
"Senegal",2020-03-24,86,0,8,78
"Senegal",2020-03-25,99,0,9,90
"Senegal",2020-03-26,105,0,9,96
"Senegal",2020-03-27,119,0,11,108
"Senegal",2020-03-28,130,0,18,112
"Senegal",2020-03-29,142,0,27,115
"Senegal",2020-03-30,162,0,27,135
"Senegal",2020-03-31,175,0,40,135
"Senegal",2020-04-01,190,1,45,144
"Senegal",2020-04-02,195,1,55,139
"Senegal",2020-04-03,207,1,66,140
"Serbia",2020-01-22,0,0,0,0
"Serbia",2020-01-23,0,0,0,0
"Serbia",2020-01-24,0,0,0,0
"Serbia",2020-01-25,0,0,0,0
"Serbia",2020-01-26,0,0,0,0
"Serbia",2020-01-27,0,0,0,0
"Serbia",2020-01-28,0,0,0,0
"Serbia",2020-01-29,0,0,0,0
"Serbia",2020-01-30,0,0,0,0
"Serbia",2020-01-31,0,0,0,0
"Serbia",2020-02-01,0,0,0,0
"Serbia",2020-02-02,0,0,0,0
"Serbia",2020-02-03,0,0,0,0
"Serbia",2020-02-04,0,0,0,0
"Serbia",2020-02-05,0,0,0,0
"Serbia",2020-02-06,0,0,0,0
"Serbia",2020-02-07,0,0,0,0
"Serbia",2020-02-08,0,0,0,0
"Serbia",2020-02-09,0,0,0,0
"Serbia",2020-02-10,0,0,0,0
"Serbia",2020-02-11,0,0,0,0
"Serbia",2020-02-12,0,0,0,0
"Serbia",2020-02-13,0,0,0,0
"Serbia",2020-02-14,0,0,0,0
"Serbia",2020-02-15,0,0,0,0
"Serbia",2020-02-16,0,0,0,0
"Serbia",2020-02-17,0,0,0,0
"Serbia",2020-02-18,0,0,0,0
"Serbia",2020-02-19,0,0,0,0
"Serbia",2020-02-20,0,0,0,0
"Serbia",2020-02-21,0,0,0,0
"Serbia",2020-02-22,0,0,0,0
"Serbia",2020-02-23,0,0,0,0
"Serbia",2020-02-24,0,0,0,0
"Serbia",2020-02-25,0,0,0,0
"Serbia",2020-02-26,0,0,0,0
"Serbia",2020-02-27,0,0,0,0
"Serbia",2020-02-28,0,0,0,0
"Serbia",2020-02-29,0,0,0,0
"Serbia",2020-03-01,0,0,0,0
"Serbia",2020-03-02,0,0,0,0
"Serbia",2020-03-03,0,0,0,0
"Serbia",2020-03-04,0,0,0,0
"Serbia",2020-03-05,0,0,0,0
"Serbia",2020-03-06,1,0,0,1
"Serbia",2020-03-07,1,0,0,1
"Serbia",2020-03-08,1,0,0,1
"Serbia",2020-03-09,1,0,0,1
"Serbia",2020-03-10,5,0,0,5
"Serbia",2020-03-11,12,0,0,12
"Serbia",2020-03-12,19,0,0,19
"Serbia",2020-03-13,35,0,0,35
"Serbia",2020-03-14,46,0,0,46
"Serbia",2020-03-15,48,0,0,48
"Serbia",2020-03-16,55,0,1,54
"Serbia",2020-03-17,65,0,1,64
"Serbia",2020-03-18,83,0,1,82
"Serbia",2020-03-19,103,0,1,102
"Serbia",2020-03-20,135,1,1,133
"Serbia",2020-03-21,171,1,1,169
"Serbia",2020-03-22,222,2,1,219
"Serbia",2020-03-23,249,3,1,245
"Serbia",2020-03-24,303,3,15,285
"Serbia",2020-03-25,384,4,15,365
"Serbia",2020-03-26,384,1,0,383
"Serbia",2020-03-27,457,1,0,456
"Serbia",2020-03-28,659,10,0,649
"Serbia",2020-03-29,741,13,0,728
"Serbia",2020-03-30,785,16,0,769
"Serbia",2020-03-31,900,16,0,884
"Serbia",2020-04-01,1060,28,0,1032
"Serbia",2020-04-02,1171,31,0,1140
"Serbia",2020-04-03,1476,39,0,1437
"Seychelles",2020-01-22,0,0,0,0
"Seychelles",2020-01-23,0,0,0,0
"Seychelles",2020-01-24,0,0,0,0
"Seychelles",2020-01-25,0,0,0,0
"Seychelles",2020-01-26,0,0,0,0
"Seychelles",2020-01-27,0,0,0,0
"Seychelles",2020-01-28,0,0,0,0
"Seychelles",2020-01-29,0,0,0,0
"Seychelles",2020-01-30,0,0,0,0
"Seychelles",2020-01-31,0,0,0,0
"Seychelles",2020-02-01,0,0,0,0
"Seychelles",2020-02-02,0,0,0,0
"Seychelles",2020-02-03,0,0,0,0
"Seychelles",2020-02-04,0,0,0,0
"Seychelles",2020-02-05,0,0,0,0
"Seychelles",2020-02-06,0,0,0,0
"Seychelles",2020-02-07,0,0,0,0
"Seychelles",2020-02-08,0,0,0,0
"Seychelles",2020-02-09,0,0,0,0
"Seychelles",2020-02-10,0,0,0,0
"Seychelles",2020-02-11,0,0,0,0
"Seychelles",2020-02-12,0,0,0,0
"Seychelles",2020-02-13,0,0,0,0
"Seychelles",2020-02-14,0,0,0,0
"Seychelles",2020-02-15,0,0,0,0
"Seychelles",2020-02-16,0,0,0,0
"Seychelles",2020-02-17,0,0,0,0
"Seychelles",2020-02-18,0,0,0,0
"Seychelles",2020-02-19,0,0,0,0
"Seychelles",2020-02-20,0,0,0,0
"Seychelles",2020-02-21,0,0,0,0
"Seychelles",2020-02-22,0,0,0,0
"Seychelles",2020-02-23,0,0,0,0
"Seychelles",2020-02-24,0,0,0,0
"Seychelles",2020-02-25,0,0,0,0
"Seychelles",2020-02-26,0,0,0,0
"Seychelles",2020-02-27,0,0,0,0
"Seychelles",2020-02-28,0,0,0,0
"Seychelles",2020-02-29,0,0,0,0
"Seychelles",2020-03-01,0,0,0,0
"Seychelles",2020-03-02,0,0,0,0
"Seychelles",2020-03-03,0,0,0,0
"Seychelles",2020-03-04,0,0,0,0
"Seychelles",2020-03-05,0,0,0,0
"Seychelles",2020-03-06,0,0,0,0
"Seychelles",2020-03-07,0,0,0,0
"Seychelles",2020-03-08,0,0,0,0
"Seychelles",2020-03-09,0,0,0,0
"Seychelles",2020-03-10,0,0,0,0
"Seychelles",2020-03-11,0,0,0,0
"Seychelles",2020-03-12,0,0,0,0
"Seychelles",2020-03-13,0,0,0,0
"Seychelles",2020-03-14,2,0,0,2
"Seychelles",2020-03-15,2,0,0,2
"Seychelles",2020-03-16,3,0,0,3
"Seychelles",2020-03-17,4,0,0,4
"Seychelles",2020-03-18,4,0,0,4
"Seychelles",2020-03-19,6,0,0,6
"Seychelles",2020-03-20,7,0,0,7
"Seychelles",2020-03-21,7,0,0,7
"Seychelles",2020-03-22,7,0,0,7
"Seychelles",2020-03-23,7,0,0,7
"Seychelles",2020-03-24,7,0,0,7
"Seychelles",2020-03-25,7,0,0,7
"Seychelles",2020-03-26,7,0,0,7
"Seychelles",2020-03-27,7,0,0,7
"Seychelles",2020-03-28,8,0,0,8
"Seychelles",2020-03-29,8,0,0,8
"Seychelles",2020-03-30,8,0,0,8
"Seychelles",2020-03-31,10,0,0,10
"Seychelles",2020-04-01,10,0,0,10
"Seychelles",2020-04-02,10,0,0,10
"Seychelles",2020-04-03,10,0,0,10
"Sierra Leone",2020-01-22,0,0,0,0
"Sierra Leone",2020-01-23,0,0,0,0
"Sierra Leone",2020-01-24,0,0,0,0
"Sierra Leone",2020-01-25,0,0,0,0
"Sierra Leone",2020-01-26,0,0,0,0
"Sierra Leone",2020-01-27,0,0,0,0
"Sierra Leone",2020-01-28,0,0,0,0
"Sierra Leone",2020-01-29,0,0,0,0
"Sierra Leone",2020-01-30,0,0,0,0
"Sierra Leone",2020-01-31,0,0,0,0
"Sierra Leone",2020-02-01,0,0,0,0
"Sierra Leone",2020-02-02,0,0,0,0
"Sierra Leone",2020-02-03,0,0,0,0
"Sierra Leone",2020-02-04,0,0,0,0
"Sierra Leone",2020-02-05,0,0,0,0
"Sierra Leone",2020-02-06,0,0,0,0
"Sierra Leone",2020-02-07,0,0,0,0
"Sierra Leone",2020-02-08,0,0,0,0
"Sierra Leone",2020-02-09,0,0,0,0
"Sierra Leone",2020-02-10,0,0,0,0
"Sierra Leone",2020-02-11,0,0,0,0
"Sierra Leone",2020-02-12,0,0,0,0
"Sierra Leone",2020-02-13,0,0,0,0
"Sierra Leone",2020-02-14,0,0,0,0
"Sierra Leone",2020-02-15,0,0,0,0
"Sierra Leone",2020-02-16,0,0,0,0
"Sierra Leone",2020-02-17,0,0,0,0
"Sierra Leone",2020-02-18,0,0,0,0
"Sierra Leone",2020-02-19,0,0,0,0
"Sierra Leone",2020-02-20,0,0,0,0
"Sierra Leone",2020-02-21,0,0,0,0
"Sierra Leone",2020-02-22,0,0,0,0
"Sierra Leone",2020-02-23,0,0,0,0
"Sierra Leone",2020-02-24,0,0,0,0
"Sierra Leone",2020-02-25,0,0,0,0
"Sierra Leone",2020-02-26,0,0,0,0
"Sierra Leone",2020-02-27,0,0,0,0
"Sierra Leone",2020-02-28,0,0,0,0
"Sierra Leone",2020-02-29,0,0,0,0
"Sierra Leone",2020-03-01,0,0,0,0
"Sierra Leone",2020-03-02,0,0,0,0
"Sierra Leone",2020-03-03,0,0,0,0
"Sierra Leone",2020-03-04,0,0,0,0
"Sierra Leone",2020-03-05,0,0,0,0
"Sierra Leone",2020-03-06,0,0,0,0
"Sierra Leone",2020-03-07,0,0,0,0
"Sierra Leone",2020-03-08,0,0,0,0
"Sierra Leone",2020-03-09,0,0,0,0
"Sierra Leone",2020-03-10,0,0,0,0
"Sierra Leone",2020-03-11,0,0,0,0
"Sierra Leone",2020-03-12,0,0,0,0
"Sierra Leone",2020-03-13,0,0,0,0
"Sierra Leone",2020-03-14,0,0,0,0
"Sierra Leone",2020-03-15,0,0,0,0
"Sierra Leone",2020-03-16,0,0,0,0
"Sierra Leone",2020-03-17,0,0,0,0
"Sierra Leone",2020-03-18,0,0,0,0
"Sierra Leone",2020-03-19,0,0,0,0
"Sierra Leone",2020-03-20,0,0,0,0
"Sierra Leone",2020-03-21,0,0,0,0
"Sierra Leone",2020-03-22,0,0,0,0
"Sierra Leone",2020-03-23,0,0,0,0
"Sierra Leone",2020-03-24,0,0,0,0
"Sierra Leone",2020-03-25,0,0,0,0
"Sierra Leone",2020-03-26,0,0,0,0
"Sierra Leone",2020-03-27,0,0,0,0
"Sierra Leone",2020-03-28,0,0,0,0
"Sierra Leone",2020-03-29,0,0,0,0
"Sierra Leone",2020-03-30,0,0,0,0
"Sierra Leone",2020-03-31,1,0,0,1
"Sierra Leone",2020-04-01,2,0,0,2
"Sierra Leone",2020-04-02,2,0,0,2
"Sierra Leone",2020-04-03,2,0,0,2
"Singapore",2020-01-22,0,0,0,0
"Singapore",2020-01-23,1,0,0,1
"Singapore",2020-01-24,3,0,0,3
"Singapore",2020-01-25,3,0,0,3
"Singapore",2020-01-26,4,0,0,4
"Singapore",2020-01-27,5,0,0,5
"Singapore",2020-01-28,7,0,0,7
"Singapore",2020-01-29,7,0,0,7
"Singapore",2020-01-30,10,0,0,10
"Singapore",2020-01-31,13,0,0,13
"Singapore",2020-02-01,16,0,0,16
"Singapore",2020-02-02,18,0,0,18
"Singapore",2020-02-03,18,0,0,18
"Singapore",2020-02-04,24,0,0,24
"Singapore",2020-02-05,28,0,0,28
"Singapore",2020-02-06,28,0,0,28
"Singapore",2020-02-07,30,0,0,30
"Singapore",2020-02-08,33,0,2,31
"Singapore",2020-02-09,40,0,2,38
"Singapore",2020-02-10,45,0,2,43
"Singapore",2020-02-11,47,0,9,38
"Singapore",2020-02-12,50,0,15,35
"Singapore",2020-02-13,58,0,15,43
"Singapore",2020-02-14,67,0,17,50
"Singapore",2020-02-15,72,0,18,54
"Singapore",2020-02-16,75,0,18,57
"Singapore",2020-02-17,77,0,24,53
"Singapore",2020-02-18,81,0,29,52
"Singapore",2020-02-19,84,0,34,50
"Singapore",2020-02-20,84,0,34,50
"Singapore",2020-02-21,85,0,37,48
"Singapore",2020-02-22,85,0,37,48
"Singapore",2020-02-23,89,0,51,38
"Singapore",2020-02-24,89,0,51,38
"Singapore",2020-02-25,91,0,53,38
"Singapore",2020-02-26,93,0,62,31
"Singapore",2020-02-27,93,0,62,31
"Singapore",2020-02-28,93,0,62,31
"Singapore",2020-02-29,102,0,72,30
"Singapore",2020-03-01,106,0,72,34
"Singapore",2020-03-02,108,0,78,30
"Singapore",2020-03-03,110,0,78,32
"Singapore",2020-03-04,110,0,78,32
"Singapore",2020-03-05,117,0,78,39
"Singapore",2020-03-06,130,0,78,52
"Singapore",2020-03-07,138,0,78,60
"Singapore",2020-03-08,150,0,78,72
"Singapore",2020-03-09,150,0,78,72
"Singapore",2020-03-10,160,0,78,82
"Singapore",2020-03-11,178,0,96,82
"Singapore",2020-03-12,178,0,96,82
"Singapore",2020-03-13,200,0,97,103
"Singapore",2020-03-14,212,0,105,107
"Singapore",2020-03-15,226,0,105,121
"Singapore",2020-03-16,243,0,109,134
"Singapore",2020-03-17,266,0,114,152
"Singapore",2020-03-18,313,0,114,199
"Singapore",2020-03-19,345,0,114,231
"Singapore",2020-03-20,385,0,124,261
"Singapore",2020-03-21,432,2,140,290
"Singapore",2020-03-22,455,2,144,309
"Singapore",2020-03-23,509,2,144,363
"Singapore",2020-03-24,558,2,156,400
"Singapore",2020-03-25,631,2,160,469
"Singapore",2020-03-26,683,2,172,509
"Singapore",2020-03-27,732,2,183,547
"Singapore",2020-03-28,802,2,198,602
"Singapore",2020-03-29,844,3,212,629
"Singapore",2020-03-30,879,3,228,648
"Singapore",2020-03-31,926,3,240,683
"Singapore",2020-04-01,1000,3,245,752
"Singapore",2020-04-02,1049,4,266,779
"Singapore",2020-04-03,1114,5,282,827
"Slovakia",2020-01-22,0,0,0,0
"Slovakia",2020-01-23,0,0,0,0
"Slovakia",2020-01-24,0,0,0,0
"Slovakia",2020-01-25,0,0,0,0
"Slovakia",2020-01-26,0,0,0,0
"Slovakia",2020-01-27,0,0,0,0
"Slovakia",2020-01-28,0,0,0,0
"Slovakia",2020-01-29,0,0,0,0
"Slovakia",2020-01-30,0,0,0,0
"Slovakia",2020-01-31,0,0,0,0
"Slovakia",2020-02-01,0,0,0,0
"Slovakia",2020-02-02,0,0,0,0
"Slovakia",2020-02-03,0,0,0,0
"Slovakia",2020-02-04,0,0,0,0
"Slovakia",2020-02-05,0,0,0,0
"Slovakia",2020-02-06,0,0,0,0
"Slovakia",2020-02-07,0,0,0,0
"Slovakia",2020-02-08,0,0,0,0
"Slovakia",2020-02-09,0,0,0,0
"Slovakia",2020-02-10,0,0,0,0
"Slovakia",2020-02-11,0,0,0,0
"Slovakia",2020-02-12,0,0,0,0
"Slovakia",2020-02-13,0,0,0,0
"Slovakia",2020-02-14,0,0,0,0
"Slovakia",2020-02-15,0,0,0,0
"Slovakia",2020-02-16,0,0,0,0
"Slovakia",2020-02-17,0,0,0,0
"Slovakia",2020-02-18,0,0,0,0
"Slovakia",2020-02-19,0,0,0,0
"Slovakia",2020-02-20,0,0,0,0
"Slovakia",2020-02-21,0,0,0,0
"Slovakia",2020-02-22,0,0,0,0
"Slovakia",2020-02-23,0,0,0,0
"Slovakia",2020-02-24,0,0,0,0
"Slovakia",2020-02-25,0,0,0,0
"Slovakia",2020-02-26,0,0,0,0
"Slovakia",2020-02-27,0,0,0,0
"Slovakia",2020-02-28,0,0,0,0
"Slovakia",2020-02-29,0,0,0,0
"Slovakia",2020-03-01,0,0,0,0
"Slovakia",2020-03-02,0,0,0,0
"Slovakia",2020-03-03,0,0,0,0
"Slovakia",2020-03-04,0,0,0,0
"Slovakia",2020-03-05,0,0,0,0
"Slovakia",2020-03-06,1,0,0,1
"Slovakia",2020-03-07,1,0,0,1
"Slovakia",2020-03-08,3,0,0,3
"Slovakia",2020-03-09,3,0,0,3
"Slovakia",2020-03-10,7,0,0,7
"Slovakia",2020-03-11,10,0,0,10
"Slovakia",2020-03-12,16,0,0,16
"Slovakia",2020-03-13,32,0,0,32
"Slovakia",2020-03-14,44,0,0,44
"Slovakia",2020-03-15,54,0,0,54
"Slovakia",2020-03-16,63,0,0,63
"Slovakia",2020-03-17,72,0,0,72
"Slovakia",2020-03-18,105,1,0,104
"Slovakia",2020-03-19,123,1,0,122
"Slovakia",2020-03-20,137,1,0,136
"Slovakia",2020-03-21,178,1,0,177
"Slovakia",2020-03-22,185,0,7,178
"Slovakia",2020-03-23,186,0,7,179
"Slovakia",2020-03-24,204,0,7,197
"Slovakia",2020-03-25,216,0,7,209
"Slovakia",2020-03-26,226,0,2,224
"Slovakia",2020-03-27,269,0,2,267
"Slovakia",2020-03-28,292,0,2,290
"Slovakia",2020-03-29,314,0,2,312
"Slovakia",2020-03-30,336,0,7,329
"Slovakia",2020-03-31,363,0,3,360
"Slovakia",2020-04-01,400,1,3,396
"Slovakia",2020-04-02,426,1,5,420
"Slovakia",2020-04-03,450,1,10,439
"Slovenia",2020-01-22,0,0,0,0
"Slovenia",2020-01-23,0,0,0,0
"Slovenia",2020-01-24,0,0,0,0
